time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
8.957,1.5,2.0,0.5,1.5,2.0,0.5
9.006,1.5,2.0,0.5,1.5,2.0,0.5
9.057,1.5,2.0,0.5,1.5,2.0,0.5
9.106,1.5,2.0,0.49999992847442626,1.5,2.0,0.5
9.157,1.5,2.0,0.49999992847442626,1.5,2.0,0.5
9.207,1.5,2.0,0.49999992847442626,1.5,2.0,0.5
9.257,1.5,2.0,0.49999992847442626,1.5,2.0,0.5
9.306,1.5,2.0,0.49999992847442626,1.5,2.0,0.5
9.357,1.5,2.0,0.49999992847442626,1.5,2.0,0.5
9.407,1.5,2.0,0.49999992847442626,1.5,2.0,0.5
9.457,1.5,2.0,0.4517268896102905,1.5,2.0,0.5
9.507,1.5,2.0,0.4517268896102905,1.5,2.0,0.5
9.557,1.5,2.0,0.4517268896102905,1.5,2.0,0.5
9.607,1.5,2.0,0.4517268896102905,1.5,2.0,0.5
9.657,1.5,2.0,0.4517268896102905,1.5,2.0,0.5
9.706,1.5,2.0,0.4517268896102905,1.5,2.0,0.5
9.756,1.5,2.0,0.4517268896102905,1.5,2.0,0.5
9.807,1.5,2.0,0.4007862687110901,1.5,2.0,0.5
9.857,1.5,2.0,0.4007862687110901,1.5,2.0,0.5
9.907,1.5,2.0,0.4007862687110901,1.5,2.0,0.5
9.957,1.5,2.0,0.4007862687110901,1.5,2.0,0.5
10.007,1.5,2.0,0.4007862687110901,1.5,2.0,0.5
10.056,1.5,2.0,0.4007862687110901,1.5,2.0,0.5
10.107,1.5,2.0,0.3507714390754699,1.5,2.0,0.5
10.161,1.5,2.0,0.3507714390754699,1.5,2.0,0.5
10.207,1.5,2.0,0.3507714390754699,1.5,2.0,0.5
10.257,1.5,2.0,0.3507714390754699,1.5,2.0,0.5
10.307,1.5,2.0,0.3507714390754699,1.5,2.0,0.5
10.357,1.5,2.0,0.3507714390754699,1.5,2.0,0.5
10.407,1.5,2.0,0.3507714390754699,1.5,2.0,0.5
10.457,1.5,2.0,0.29899815320968626,1.5,2.0,0.5
10.507,1.5,2.0,0.29899815320968626,1.5,2.0,0.5
10.557,1.5,2.0,0.29899815320968626,1.5,2.0,0.5
10.607,1.5,2.0,0.29899815320968626,1.5,2.0,0.5
10.657,1.5,2.0,0.29899815320968626,1.5,2.0,0.5
10.707,1.5,2.0,0.29899815320968626,1.5,2.0,0.5
10.756,1.5,2.0,0.29899815320968626,1.5,2.0,0.5
10.807,1.5,2.0,0.2499510288238525,1.5,2.0,0.5
10.857,1.5,2.0,0.2499510288238525,1.5,2.0,0.5
10.907,1.5,2.0,0.2499510288238525,1.5,2.0,0.5
10.957,1.5,2.0,0.2499510288238525,1.5,2.0,0.5
11.007,1.5,2.0,0.2499510288238525,1.5,2.0,0.5
11.057,1.5,2.0,0.2499510288238525,1.5,2.0,0.5
11.107,1.5,2.0,0.2499510288238525,1.5,2.0,0.5
11.157,1.5,2.0,0.19901334047317504,1.5,2.0,0.5
11.207,1.5,2.0,0.19901334047317504,1.5,2.0,0.5
11.257,1.5,2.0,0.19901334047317504,1.5,2.0,0.5
11.307,1.5,2.0,0.19901334047317504,1.5,2.0,0.5
11.357,1.5,2.0,0.19901334047317504,1.5,2.0,0.5
11.406,1.5,2.0,0.19901334047317504,1.5,2.0,0.5
11.457,1.5,2.0,0.14853591918945314,1.5,2.0,0.5
11.506,1.5,2.0,0.14853591918945314,1.5,2.0,0.5
11.557,1.5,2.0,0.14853591918945314,1.5,2.0,0.5
11.607,1.5,2.0,0.14853591918945314,1.5,2.0,0.5
11.657,1.5,2.0,0.14853591918945314,1.5,2.0,0.5
11.707,1.5,2.0,0.14853591918945314,1.5,2.0,0.5
11.757,1.5,2.0,0.14853591918945314,1.5,2.0,0.5
11.807,1.5,2.0,0.09740729331970216,1.5,2.0,0.5
11.857,1.5,2.0,0.09740729331970216,1.5,2.0,0.5
11.907,1.5,2.0,0.09740729331970216,1.5,2.0,0.5
11.957,1.5,2.0,0.09740729331970216,1.5,2.0,0.5
12.007,1.5,2.0,0.09740729331970216,1.5,2.0,0.5
12.057,1.5,2.0,0.09740729331970216,1.5,2.0,0.5
12.107,1.5,2.0,0.09740729331970216,1.5,2.0,0.5
12.157,1.5,2.0,0.05,1.5,2.0,0.5
12.207,1.5,2.0,0.05,1.5,2.0,0.5
12.257,1.5,2.0,0.05,1.5,2.0,0.5
12.307,1.5,2.0,0.05,1.5,2.0,0.5
12.357,1.5,2.0,0.05,1.5,2.0,0.5
12.406,1.5,2.0,0.05,1.5,2.0,0.5
12.457,1.5,2.0,0.05,1.5,2.0,0.5
12.507,1.5,2.0,0.05,1.5,2.0,0.5
12.557,1.5,2.0,0.05,1.5,2.0,0.5
12.607,1.5,2.0,0.05,1.5,2.0,0.5
12.657,1.5,2.0,0.05,1.5,2.0,0.5
12.707,1.5,2.0,0.05,1.5,2.0,0.5
12.757,1.5,2.0,0.05,1.5,2.0,0.5
12.807,1.5,2.0,0.05,1.5,2.0,0.5
12.857,1.5,2.0,0.05,1.5,2.0,0.5
12.907,1.5,2.0,0.05,1.5,2.0,0.5
12.957,1.5,2.0,0.05,1.5,2.0,0.5
13.007,1.5,2.0,0.05,1.5,2.0,0.5
13.057,1.5,2.0,0.05,1.5,2.0,0.5
13.107,1.5,2.0,0.05,1.5,2.0,0.5
13.157,1.5,2.0,0.05,1.5,2.0,0.5
13.207,1.5,2.0,0.05,1.5,2.0,0.5
13.257,1.5,2.0,0.05,1.5,2.0,0.5
