time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
4.323,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.373,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.423,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.473,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.523,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.573,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.623,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.673,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.723,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.773,1.5,2.0,0.6000000238418579,1.5,2.0,0.6
4.823,1.5,2.00000007947286,0.6000000238418541,1.5,2.5,0.6
4.873,1.5,2.00000007947286,0.6000000238418541,1.5,2.5,0.6
4.923,1.5,2.00000007947286,0.6000000238418541,1.5,2.5,0.6
4.974,1.5,2.00000007947286,0.6000000238418541,1.5,2.5,0.6
5.023,1.5,2.00000007947286,0.6000000238418541,1.5,2.5,0.6
5.073,1.5,2.00000007947286,0.6000000238418541,1.5,2.5,0.6
5.123,1.5,2.00000007947286,0.6000000238418541,1.5,2.5,0.6
5.173,1.5,2.055911898612976,0.6000000211757708,1.5,2.5,0.6
5.224,1.5,2.055911898612976,0.6000000211757708,1.5,2.5,0.6
5.273,1.5,2.055911898612976,0.6000000211757708,1.5,2.5,0.6
5.323,1.5,2.055911898612976,0.6000000211757708,1.5,2.5,0.6
5.373,1.5,2.055911898612976,0.6000000211757708,1.5,2.5,0.6
5.423,1.5,2.055911898612976,0.6000000211757708,1.5,2.5,0.6
5.473,1.5,2.055911898612976,0.6000000211757708,1.5,2.5,0.6
5.523,1.5,2.1175158818562827,0.600000018238264,1.5,2.5,0.6
5.573,1.5,2.1175158818562827,0.600000018238264,1.5,2.5,0.6
5.624,1.5,2.1175158818562827,0.600000018238264,1.5,2.5,0.6
5.673,1.5,2.1175158818562827,0.600000018238264,1.5,2.5,0.6
5.723,1.5,2.1175158818562827,0.600000018238264,1.5,2.5,0.6
5.773,1.5,2.1175158818562827,0.600000018238264,1.5,2.5,0.6
5.823,1.5,2.1175158818562827,0.600000018238264,1.5,2.5,0.6
5.873,1.5,2.171766718228658,0.6000000156513825,1.5,2.5,0.6
5.923,1.5,2.171766718228658,0.6000000156513825,1.5,2.5,0.6
5.974,1.5,2.171766718228658,0.6000000156513825,1.5,2.5,0.6
6.024,1.5,2.171766718228658,0.6000000156513825,1.5,2.5,0.6
6.073,1.5,2.171766718228658,0.6000000156513825,1.5,2.5,0.6
6.123,1.5,2.171766718228658,0.6000000156513825,1.5,2.5,0.6
6.173,1.5,2.2266204754511514,0.6000000130357516,1.5,2.5,0.6
6.223,1.5,2.2266204754511514,0.6000000130357516,1.5,2.5,0.6
6.273,1.5,2.2266204754511514,0.6000000130357516,1.5,2.5,0.6
6.323,1.5,2.2266204754511514,0.6000000130357516,1.5,2.5,0.6
6.373,1.5,2.2266204754511514,0.6000000130357516,1.5,2.5,0.6
6.423,1.5,2.2266204754511514,0.6000000130357516,1.5,2.5,0.6
6.473,1.5,2.2266204754511514,0.6000000130357516,1.5,2.5,0.6
6.523,1.5,2.2842904726664224,0.6000000102858318,1.5,2.5,0.6
6.573,1.5,2.2842904726664224,0.6000000102858318,1.5,2.5,0.6
6.623,1.5,2.2842904726664224,0.6000000102858318,1.5,2.5,0.6
6.673,1.5,2.2842904726664224,0.6000000102858318,1.5,2.5,0.6
6.723,1.5,2.2842904726664224,0.6000000102858318,1.5,2.5,0.6
6.774,1.5,2.2842904726664224,0.6000000102858318,1.5,2.5,0.6
6.823,1.5,2.2842904726664224,0.6000000102858318,1.5,2.5,0.6
6.873,1.5,2.3406952619552612,0.6000000075962418,1.5,2.5,0.6
6.923,1.5,2.3406952619552612,0.6000000075962418,1.5,2.5,0.6
6.973,1.5,2.3406952619552612,0.6000000075962418,1.5,2.5,0.6
7.023,1.5,2.3406952619552612,0.6000000075962418,1.5,2.5,0.6
7.073,1.5,2.3406952619552612,0.6000000075962418,1.5,2.5,0.6
7.123,1.5,2.3406952619552612,0.6000000075962418,1.5,2.5,0.6
7.173,1.5,2.3406952619552612,0.6000000075962418,1.5,2.5,0.6
7.224,1.5,2.396462082862854,0.6000000049370726,1.5,2.5,0.6
7.273,1.5,2.396462082862854,0.6000000049370726,1.5,2.5,0.6
7.324,1.5,2.396462082862854,0.6000000049370726,1.5,2.5,0.6
7.374,1.5,2.396462082862854,0.6000000049370726,1.5,2.5,0.6
7.423,1.5,2.396462082862854,0.6000000049370726,1.5,2.5,0.6
7.473,1.5,2.396462082862854,0.6000000049370726,1.5,2.5,0.6
7.523,1.5,2.452576677004496,0.6000000022613202,1.5,2.5,0.6
7.574,1.5,2.452576677004496,0.6000000022613202,1.5,2.5,0.6
7.624,1.5,2.452576677004496,0.6000000022613202,1.5,2.5,0.6
7.673,1.5,2.452576677004496,0.6000000022613202,1.5,2.5,0.6
7.723,1.5,2.452576677004496,0.6000000022613202,1.5,2.5,0.6
7.773,1.5,2.452576677004496,0.6000000022613202,1.5,2.5,0.6
7.823,1.5,2.452576677004496,0.6000000022613202,1.5,2.5,0.6
7.874,1.5,2.5,0.6,1.5,2.5,0.6
7.924,1.5,2.5,0.6,1.5,2.5,0.6
7.974,1.5,2.5,0.6,1.5,2.5,0.6
8.023,1.5,2.5,0.6,1.5,2.5,0.6
8.073,1.5,2.5,0.6,1.5,2.5,0.6
8.123,1.5,2.5,0.6,1.5,2.5,0.6
8.173,1.5,2.5,0.6,1.5,2.5,0.6
8.223,1.5,2.5,0.6,1.5,2.5,0.6
8.273,1.5,2.5,0.6,1.5,2.5,0.6
8.323,1.5,2.5,0.6,1.5,2.5,0.6
8.374,1.5,2.5,0.6,1.5,2.5,0.6
8.423,1.5,2.5,0.6,1.5,2.5,0.6
8.474,1.5,2.5,0.6,1.5,2.5,0.6
8.523,1.5,2.5,0.6,1.5,2.5,0.6
8.575,1.5,2.5,0.6,1.5,2.5,0.6
8.623,1.5,2.5,0.6,1.5,2.5,0.6
8.673,1.5,2.5,0.6,1.5,2.5,0.6
8.723,1.5000019073486328,2.5,0.6,2.7,2.5,0.6
8.773,1.5000019073486328,2.5,0.6,2.7,2.5,0.6
8.823,1.5000019073486328,2.5,0.6,2.7,2.5,0.6
8.873,1.5000019073486328,2.5,0.6,2.7,2.5,0.6
8.923,1.5000019073486328,2.5,0.6,2.7,2.5,0.6
8.974,1.5000019073486328,2.5,0.6,2.7,2.5,0.6
9.023,1.5000037727915292,2.500000397605705,0.6,2.673637097668978,2.7501518798153195,0.6
