time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
0.064,1.6068754196166992,3.2261803150177,0.08744335174560547,0.0,0.0,0.6
0.16,1.6065367460250854,3.2298624515533447,0.07733096927404404,0.0,0.0,0.6
0.263,1.6001429557800293,3.2266430854797363,0.055578503757715225,0.0,0.0,0.6
0.36,1.599920392036438,3.226008176803589,0.04470208287239075,0.0,0.0,0.6
0.462,1.5894358158111572,3.225618362426758,0.061724089086055756,0.0,0.0,0.6
0.56,1.5990564823150635,3.221480131149292,0.05549028515815735,0.0,0.0,0.6
0.659,1.6028378009796143,3.2194881439208984,0.05066348612308502,0.0,0.0,0.6
0.76,1.6052424907684326,3.213268518447876,0.048101313412189484,0.0,0.0,0.6
0.858,1.606249451637268,3.2141196727752686,0.04574944078922272,0.0,0.0,0.6
0.958,1.614456295967102,3.2204816341400146,0.048167772591114044,1.5998115539550781,3.222750425338745,0.6
1.058,1.6114689111709595,3.214862585067749,0.02675515040755272,1.5998115539550781,3.222750425338745,0.6
1.158,1.5952033996582031,3.2092721462249756,0.017404830083251,1.5998115539550781,3.222750425338745,0.6
1.259,1.5898792743682861,3.2140653133392334,0.0286501906812191,1.5998115539550781,3.222750425338745,0.6
1.359,1.5802119970321655,3.216313362121582,0.03409147635102272,1.5998115539550781,3.222750425338745,0.6
1.458,1.5649501085281372,3.223782777786255,0.040742453187704086,1.5998115539550781,3.222750425338745,0.6
1.558,1.5571229457855225,3.2196967601776123,0.048933740705251694,1.5998115539550781,3.222750425338745,0.6
1.658,1.5610475540161133,3.2184998989105225,0.051630038768053055,1.5998115539550781,3.222750425338745,0.6
1.759,1.5594639778137207,3.2161402702331543,0.06459313631057739,1.5998115539550781,3.222750425338745,0.6
1.858,1.5626460313796997,3.2109076976776123,0.07468150556087494,1.5998115539550781,3.222750425338745,0.6
1.958,1.559619426727295,3.216761827468872,0.06653285026550293,1.5998115539550781,3.222750425338745,0.6
2.058,1.5783467292785645,3.2178730964660645,0.059501610696315765,1.5998115539550781,3.222750425338745,0.6
2.158,1.5872080326080322,3.2214415073394775,0.06881123781204224,1.5998115539550781,3.222750425338745,0.6
2.259,1.5991164445877075,3.2247564792633057,0.06467574834823608,1.5998115539550781,3.222750425338745,0.6
2.358,1.624070405960083,3.2325193881988525,0.047942258417606354,1.5998115539550781,3.222750425338745,0.6
2.458,1.6478408575057983,3.2376372814178467,0.009914733469486237,1.5998115539550781,3.222750425338745,0.6
2.557,1.6666682958602905,3.2616143226623535,0.008478489704430103,1.5998115539550781,3.222750425338745,0.6
2.664,1.7050203084945679,3.2704267501831055,0.0015105424681678414,1.5998115539550781,3.222750425338745,0.6
2.758,1.7362608909606934,3.2581467628479004,-0.015867726877331734,1.5998115539550781,3.222750425338745,0.6
2.857,1.7480331659317017,3.2381362915039062,-0.003610922023653984,1.5998115539550781,3.222750425338745,0.6
2.958,1.7520742416381836,3.235389471054077,0.006599966436624527,1.5998115539550781,3.222750425338745,0.6
3.057,1.745890736579895,3.2265546321868896,0.04300563782453537,1.5998115539550781,3.222750425338745,0.6
3.157,1.7230595350265503,3.2266829013824463,0.08904913067817688,1.5998115539550781,3.222750425338745,0.6
3.256,1.693626880645752,3.216033697128296,0.11478829383850098,1.5998115539550781,3.222750425338745,0.6
3.357,1.655305027961731,3.2170393466949463,0.142364963889122,1.5998115539550781,3.222750425338745,0.6
3.457,1.6224628686904907,3.2104787826538086,0.19880548119544983,1.5998115539550781,3.222750425338745,0.6
3.557,1.5888235569000244,3.211836814880371,0.25615987181663513,1.5998115539550781,3.222750425338745,0.6
3.658,1.5822687149047852,3.1812033653259277,0.30566906929016113,1.5998115539550781,3.222750425338745,0.6
3.756,1.5656219720840454,3.159412145614624,0.3974868953227997,1.5998115539550781,3.222750425338745,0.6
3.856,1.5529675483703613,3.1497621536254883,0.43405237793922424,1.5998115539550781,3.222750425338745,0.6
3.957,1.5561941862106323,3.1460869312286377,0.46401652693748474,1.5998115539550781,3.222750425338745,0.6
4.056,1.5507806539535522,3.1450247764587402,0.4756128787994385,1.5998115539550781,3.222750425338745,0.6
4.157,1.5668330192565918,3.1551895141601562,0.4954169690608978,1.5998115539550781,3.222750425338745,0.6
4.257,1.5932011604309082,3.175673723220825,0.4981530010700226,1.5998115539550781,3.222750425338745,0.6
4.357,1.6029311418533325,3.2129738330841064,0.5044179558753967,1.5998115539550781,3.222750425338745,0.6
4.457,1.6028026342391968,3.2417261600494385,0.5014563202857971,1.5998115539550781,3.222750425338745,0.6
4.556,1.6166794300079346,3.2692160606384277,0.5115185379981995,1.5998115539550781,3.222750425338745,0.6
4.656,1.6171681880950928,3.2932844161987305,0.5317253470420837,1.5998115539550781,3.222750425338745,0.6
4.755,1.6035181283950806,3.298935890197754,0.5462400913238525,1.5998115539550781,3.222750425338745,0.6
4.86,1.603809118270874,3.297873020172119,0.562366247177124,1.5998115539550781,3.222750425338745,0.6
4.964,1.6029837131500244,3.2843990325927734,0.584105372428894,1.5998115539550781,3.222750425338745,0.6
5.062,1.603043794631958,3.2736122608184814,0.612875759601593,1.5998115539550781,3.222750425338745,0.6
5.156,1.6094375848770142,3.2674381732940674,0.6412072777748108,1.5998115539550781,3.222750425338745,0.6
5.255,1.6168808937072754,3.2503819465637207,0.6522135734558105,1.5998115539550781,3.222750425338745,0.6
5.356,1.6148704290390015,3.229100465774536,0.6590491533279419,1.5998115539550781,3.222750425338745,0.6
5.456,1.6182317733764648,3.2115252017974854,0.6512756943702698,1.5998115539550781,3.222750425338745,0.6
5.556,1.6109774112701416,3.2044055461883545,0.6407685875892639,1.5998115539550781,3.222750425338745,0.6
5.655,1.604762077331543,3.2002906799316406,0.6290439367294312,1.5998115539550781,3.222750425338745,0.6
5.756,1.593538761138916,3.203558921813965,0.6221991777420044,1.5998115539550781,3.222750425338745,0.6
5.856,1.5949089527130127,3.199276924133301,0.617104172706604,1.5998115539550781,3.222750425338745,0.6
5.955,1.5890052318572998,3.19716739654541,0.6131464838981628,1.5998115539550781,3.222750425338745,0.6
6.074,1.572599172592163,3.2051398754119873,0.6201338768005371,1.5998115539550781,3.222750425338745,0.6
6.155,1.5678128004074097,3.206268310546875,0.625166654586792,1.5998115539550781,3.222750425338745,0.6
6.254,1.5532273054122925,3.212432861328125,0.6278305053710938,1.5998115539550781,3.222750425338745,0.6
6.355,1.5469622611999512,3.2179973125457764,0.6270032525062561,1.5998115539550781,3.222750425338745,0.6
6.454,1.5422834157943726,3.209188222885132,0.6209040284156799,1.5998115539550781,3.222750425338745,0.6
6.555,1.5402824878692627,3.2040305137634277,0.6213550567626953,1.5998115539550781,3.222750425338745,0.6
6.655,1.5581361055374146,3.1923670768737793,0.6018916368484497,1.5998115539550781,3.222750425338745,0.6
6.754,1.5728981494903564,3.184793710708618,0.5974613428115845,1.5998115539550781,3.222750425338745,0.6
6.855,1.5765047073364258,3.179809331893921,0.6063687205314636,1.5998115539550781,3.222750425338745,0.6
6.954,1.5906317234039307,3.1775851249694824,0.620328426361084,1.5998115539550781,3.222750425338745,0.6
7.054,1.60199773311615,3.1856496334075928,0.6309470534324646,1.5998115539550781,3.222750425338745,0.6
7.154,1.600327968597412,3.1977930068969727,0.6471670866012573,1.5998115539550781,3.222750425338745,0.6
7.254,1.6056363582611084,3.2061643600463867,0.6633866429328918,1.5998115539550781,3.222750425338745,0.6
7.355,1.5958328247070312,3.211915969848633,0.6535114049911499,1.5998115539550781,3.222750425338745,0.6
7.454,1.5923902988433838,3.2178049087524414,0.6405512094497681,1.5998115539550781,3.222750425338745,0.6
7.554,1.5900285243988037,3.2125697135925293,0.6159403920173645,1.5998115539550781,3.222750425338745,0.6
7.654,1.5867371559143066,3.2067294120788574,0.6020151972770691,1.5998115539550781,3.222750425338745,0.6
7.755,1.577628254890442,3.194664716720581,0.5905694365501404,1.5998115539550781,3.222750425338745,0.6
7.857,1.5715782642364502,3.181126832962036,0.5927022099494934,1.577628254890442,3.194664716720581,0.6
7.953,1.5801948308944702,3.176753282546997,0.597252607345581,1.577628254890442,3.194664716720581,0.6
8.054,1.6008771657943726,3.1782026290893555,0.5973440408706665,1.577628254890442,3.194664716720581,0.6
8.153,1.6085792779922485,3.174164056777954,0.6133961081504822,1.577628254890442,3.194664716720581,0.6
8.254,1.6148558855056763,3.1810221672058105,0.6468147039413452,1.577628254890442,3.194664716720581,0.6
8.353,1.6158360242843628,3.175290822982788,0.6390259861946106,1.577628254890442,3.194664716720581,0.6
8.454,1.6086827516555786,3.1694955825805664,0.6375778317451477,1.577628254890442,3.194664716720581,0.6
8.553,1.6070212125778198,3.1673030853271484,0.6341744065284729,1.577628254890442,3.194664716720581,0.6
8.654,1.6079695224761963,3.168766736984253,0.6241669058799744,1.577628254890442,3.194664716720581,0.6
8.754,1.603103756904602,3.168869733810425,0.6005918383598328,1.577628254890442,3.194664716720581,0.6
8.854,1.5971527099609375,3.175511598587036,0.5904719829559326,1.577628254890442,3.194664716720581,0.6
8.993,1.5923097133636475,3.183264970779419,0.5927996039390564,1.577628254890442,3.194664716720581,0.6
9.053,1.5865615606307983,3.193859338760376,0.5982561707496643,1.577628254890442,3.194664716720581,0.6
9.153,1.5892775058746338,3.2098464965820312,0.6109939813613892,1.577628254890442,3.194664716720581,0.6
9.253,1.5953880548477173,3.2148513793945312,0.6258328557014465,1.577628254890442,3.194664716720581,0.6
9.354,1.5981258153915405,3.2125747203826904,0.6347270011901855,1.577628254890442,3.194664716720581,0.6
9.453,1.604690432548523,3.2111594676971436,0.6305509805679321,1.577628254890442,3.194664716720581,0.6
9.553,1.6097277402877808,3.204481840133667,0.6417354941368103,1.577628254890442,3.194664716720581,0.6
9.653,1.603899598121643,3.196432590484619,0.643398106098175,1.577628254890442,3.194664716720581,0.6
9.753,1.6116478443145752,3.1786062717437744,0.6435573697090149,1.577628254890442,3.194664716720581,0.6
9.852,1.6054099798202515,3.1647629737854004,0.629621684551239,1.577628254890442,3.194664716720581,0.6
9.952,1.5978083610534668,3.152035713195801,0.6184510588645935,1.577628254890442,3.194664716720581,0.6
10.052,1.5777015686035156,3.150317907333374,0.6085323095321655,1.577628254890442,3.194664716720581,0.6
10.152,1.5644617080688477,3.157985210418701,0.5876066088676453,1.577628254890442,3.194664716720581,0.6
10.253,1.5583091974258423,3.169565439224243,0.5801366567611694,1.577628254890442,3.194664716720581,0.6
10.352,1.5479919910430908,3.177523374557495,0.5580600500106812,1.577628254890442,3.194664716720581,0.6
10.455,1.5535054206848145,3.187788486480713,0.5633857250213623,1.577628254890442,3.194664716720581,0.6
10.562,1.5593537092208862,3.195141077041626,0.5720212459564209,1.577628254890442,3.194664716720581,0.6
10.652,1.577325463294983,3.1929736137390137,0.5885589718818665,1.577628254890442,3.194664716720581,0.6
10.753,1.6080825328826904,3.2047934532165527,0.6172637343406677,1.577628254890442,3.194664716720581,0.6
10.851,1.6235105991363525,3.2142438888549805,0.6377925276756287,1.577628254890442,3.194664716720581,0.6
10.951,1.6418161392211914,3.2185134887695312,0.6385940313339233,1.577628254890442,3.194664716720581,0.6
11.052,1.6515676975250244,3.216184616088867,0.6486064195632935,1.577628254890442,3.194664716720581,0.6
11.151,1.6530523300170898,3.212908983230591,0.6300988793373108,1.577628254890442,3.194664716720581,0.6
11.252,1.649550437927246,3.218204975128174,0.6104879379272461,1.577628254890442,3.194664716720581,0.6
11.354,1.6311413049697876,3.209956407546997,0.6008023619651794,1.577628254890442,3.194664716720581,0.6
11.452,1.6206673383712769,3.1987013816833496,0.5889562368392944,1.577628254890442,3.194664716720581,0.6
11.551,1.6092451810836792,3.2072625160217285,0.5864056348800659,1.577628254890442,3.194664716720581,0.6
11.654,1.5897457599639893,3.20111083984375,0.596695065498352,1.577628254890442,3.194664716720581,0.6
11.751,1.5792287588119507,3.2081658840179443,0.6202918887138367,1.577628254890442,3.194664716720581,0.6
11.85,1.558032512664795,3.2174038887023926,0.6403743028640747,1.577628254890442,3.194664716720581,0.6
11.951,1.5313544273376465,3.2207233905792236,0.6597092151641846,1.577628254890442,3.194664716720581,0.6
12.052,1.5110580921173096,3.219586133956909,0.660076916217804,1.577628254890442,3.194664716720581,0.6
12.194,1.50614333152771,3.215643882751465,0.6451608538627625,1.577628254890442,3.194664716720581,0.6
12.253,1.5049768686294556,3.2126317024230957,0.6287847757339478,1.577628254890442,3.194664716720581,0.6
12.354,1.5112522840499878,3.219733476638794,0.6186622977256775,3.25,3.222750425338745,0.6
12.457,1.5257904529571533,3.2256364822387695,0.6060572266578674,3.25,3.222750425338745,0.6
12.556,1.5355582237243652,3.2393734455108643,0.5891842842102051,3.25,3.222750425338745,0.6
12.659,1.5473512411117554,3.249203681945801,0.5899825692176819,3.25,3.222750425338745,0.6
12.751,1.561372995376587,3.252459764480591,0.5813565850257874,3.25,3.222750425338745,0.6
12.851,1.5689221620559692,3.263218879699707,0.5724481344223022,3.25,3.222750425338745,0.6
12.953,1.5712593793869019,3.267672300338745,0.5725601315498352,3.25,3.222750425338745,0.6
13.051,1.5719795227050781,3.2766411304473877,0.5907768607139587,3.25,3.222750425338745,0.6
13.15,1.5688713788986206,3.2863152027130127,0.6315518021583557,3.25,3.222750425338745,0.6
