time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
0.011,1.870429515838623,3.38443660736084,-0.685279905796051,0.0,0.0,0.6
0.112,1.8829593658447266,3.3797478675842285,-0.6990442276000977,0.0,0.0,0.6
0.211,1.8911927938461304,3.3753955364227295,-0.7050854563713074,0.0,0.0,0.6
0.311,1.8979445695877075,3.382096529006958,-0.7157761454582214,0.0,0.0,0.6
0.411,1.9102630615234375,3.3802366256713867,-0.728585958480835,0.0,0.0,0.6
0.511,1.9268513917922974,3.3763444423675537,-0.7547487020492554,0.0,0.0,0.6
0.612,1.932907223701477,3.3791682720184326,-0.770872950553894,0.0,0.0,0.6
0.713,1.930389165878296,3.3705832958221436,-0.7690570950508118,0.0,0.0,0.6
0.811,1.921461820602417,3.370936393737793,-0.7570444345474243,0.0,0.0,0.6
0.911,1.9119212627410889,3.379462242126465,-0.7503460049629211,1.8667839765548706,3.380028247833252,0.6
1.01,1.9116594791412354,3.378725051879883,-0.7601869106292725,1.8667839765548706,3.380028247833252,0.6
1.11,1.8732247352600098,3.3777215480804443,-0.750805139541626,1.8667839765548706,3.380028247833252,0.6
1.211,1.8599112033843994,3.387723445892334,-0.744584321975708,1.8667839765548706,3.380028247833252,0.6
1.31,1.8572766780853271,3.3905434608459473,-0.7515087723731995,1.8667839765548706,3.380028247833252,0.6
1.411,1.859572410583496,3.376532554626465,-0.7483024597167969,1.8667839765548706,3.380028247833252,0.6
1.514,1.8526675701141357,3.3775362968444824,-0.7283411622047424,1.8667839765548706,3.380028247833252,0.6
1.611,1.8531486988067627,3.3792176246643066,-0.7127262949943542,1.8667839765548706,3.380028247833252,0.6
1.71,1.8585522174835205,3.387619733810425,-0.7023889422416687,1.8667839765548706,3.380028247833252,0.6
1.81,1.8749568462371826,3.4171743392944336,-0.6236716508865356,1.8667839765548706,3.380028247833252,0.6
1.909,1.916988492012024,3.427222490310669,-0.5794830918312073,1.8667839765548706,3.380028247833252,0.6
2.01,1.9707276821136475,3.4317855834960938,-0.5695090889930725,1.8667839765548706,3.380028247833252,0.6
2.11,2.016899585723877,3.433725595474243,-0.5708648562431335,1.8667839765548706,3.380028247833252,0.6
2.21,2.053908586502075,3.44201922416687,-0.548503041267395,1.8667839765548706,3.380028247833252,0.6
2.31,2.066210985183716,3.4513072967529297,-0.5075565576553345,1.8667839765548706,3.380028247833252,0.6
2.409,2.0565645694732666,3.4475386142730713,-0.4473299980163574,1.8667839765548706,3.380028247833252,0.6
2.509,2.027569532394409,3.4447200298309326,-0.34485694766044617,1.8667839765548706,3.380028247833252,0.6
2.61,1.980238914489746,3.431245803833008,-0.2031390219926834,1.8667839765548706,3.380028247833252,0.6
2.71,1.9359549283981323,3.4297614097595215,-0.006515502464026213,1.8667839765548706,3.380028247833252,0.6
2.81,1.90415620803833,3.402498722076416,0.16461911797523499,1.8667839765548706,3.380028247833252,0.6
2.911,1.8911340236663818,3.3791306018829346,0.30468565225601196,1.8667839765548706,3.380028247833252,0.6
3.009,1.8779653310775757,3.3512532711029053,0.41614702343940735,1.8667839765548706,3.380028247833252,0.6
3.11,1.8630627393722534,3.335137367248535,0.47389015555381775,1.8667839765548706,3.380028247833252,0.6
3.208,1.8541525602340698,3.338862657546997,0.48961007595062256,1.8667839765548706,3.380028247833252,0.6
3.309,1.8685946464538574,3.3479292392730713,0.48658287525177,1.8667839765548706,3.380028247833252,0.6
3.408,1.8807227611541748,3.359616279602051,0.47573214769363403,1.8667839765548706,3.380028247833252,0.6
3.51,1.8876972198486328,3.3812057971954346,0.46440353989601135,1.8667839765548706,3.380028247833252,0.6
3.608,1.90310800075531,3.4022364616394043,0.46860095858573914,1.8667839765548706,3.380028247833252,0.6
3.709,1.9337198734283447,3.4156413078308105,0.49240249395370483,1.8667839765548706,3.380028247833252,0.6
