time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
0.092,1.8996880054473877,3.4139115810394287,-0.6508813500404358,0.0,0.0,0.6
0.194,1.912064790725708,3.4062211513519287,-0.6604471802711487,0.0,0.0,0.6
0.291,1.9123555421829224,3.4125194549560547,-0.6649864912033081,0.0,0.0,0.6
0.391,1.9169687032699585,3.4130425453186035,-0.655652642250061,0.0,0.0,0.6
0.496,1.9143835306167603,3.4070982933044434,-0.671088457107544,0.0,0.0,0.6
0.592,1.9104222059249878,3.4173765182495117,-0.6648523807525635,0.0,0.0,0.6
0.691,1.8973119258880615,3.423670530319214,-0.6720070838928223,0.0,0.0,0.6
0.792,1.9050945043563843,3.4214203357696533,-0.6752349138259888,0.0,0.0,0.6
0.895,1.9012644290924072,3.416445016860962,-0.6697969436645508,0.0,0.0,0.6
0.991,1.8966197967529297,3.4102866649627686,-0.6789582967758179,1.8943926095962524,3.415118455886841,0.6
1.091,1.9063546657562256,3.41487979888916,-0.6754229068756104,1.8943926095962524,3.415118455886841,0.6
1.191,1.9020795822143555,3.417511463165283,-0.6631953716278076,1.8943926095962524,3.415118455886841,0.6
1.291,1.9054522514343262,3.419799327850342,-0.6763202548027039,1.8943926095962524,3.415118455886841,0.6
1.392,1.907753586769104,3.419304847717285,-0.6806024312973022,1.8943926095962524,3.415118455886841,0.6
1.491,1.9110395908355713,3.4089274406433105,-0.686819314956665,1.8943926095962524,3.415118455886841,0.6
1.591,1.9113832712173462,3.4247477054595947,-0.6779618263244629,1.8943926095962524,3.415118455886841,0.6
1.69,1.9070004224777222,3.433335542678833,-0.6785327196121216,1.8943926095962524,3.415118455886841,0.6
1.793,1.9120497703552246,3.432368755340576,-0.6447263360023499,1.8943926095962524,3.415118455886841,0.6
1.89,1.8965402841567993,3.4382238388061523,-0.5670995116233826,1.8943926095962524,3.415118455886841,0.6
1.991,1.899535059928894,3.4556498527526855,-0.49855178594589233,1.8943926095962524,3.415118455886841,0.6
2.094,1.9065351486206055,3.464276075363159,-0.46564993262290955,1.8943926095962524,3.415118455886841,0.6
2.19,1.9208838939666748,3.4685192108154297,-0.41424763202667236,1.8943926095962524,3.415118455886841,0.6
2.29,1.929772138595581,3.4746341705322266,-0.3397044837474823,1.8943926095962524,3.415118455886841,0.6
2.39,1.9372661113739014,3.4607367515563965,-0.2620662450790405,1.8943926095962524,3.415118455886841,0.6
2.49,1.929986596107483,3.4477479457855225,-0.16565468907356262,1.8943926095962524,3.415118455886841,0.6
2.594,1.9251235723495483,3.4432244300842285,-0.05252230167388916,1.8943926095962524,3.415118455886841,0.6
2.692,1.9268772602081299,3.4561541080474854,0.10360123962163925,1.8943926095962524,3.415118455886841,0.6
2.79,1.9350221157073975,3.455251932144165,0.2492823600769043,1.8943926095962524,3.415118455886841,0.6
2.889,1.938946008682251,3.436098098754883,0.3923717439174652,1.8943926095962524,3.415118455886841,0.6
2.99,1.9324345588684082,3.411139965057373,0.5221863985061646,1.8943926095962524,3.415118455886841,0.6
3.089,1.9196152687072754,3.3971688747406006,0.6180557012557983,1.8943926095962524,3.415118455886841,0.6
3.189,1.9079182147979736,3.3943796157836914,0.6430295705795288,1.8943926095962524,3.415118455886841,0.6
3.289,1.8941185474395752,3.399674892425537,0.6711229681968689,1.8943926095962524,3.415118455886841,0.6
3.39,1.8918745517730713,3.4128355979919434,0.6617370247840881,1.8943926095962524,3.415118455886841,0.6
