time,cf231_x,cf231_y,cf231_z,cf231_ex,cf231_ey,cf231_ez,cf2_x,cf2_y,cf2_z,cf2_ex,cf2_ey,cf2_ez,separation_xy
1.674,2.00707745552063,2.871743679046631,-0.38783594965934753,1.2205896377563477,2.865690231323242,0.5,2.0264506340026855,3.8170440196990967,-1.3417984247207642,2.7205896377563477,2.865690231323242,0.5,0.9454988387524151
1.714,2.00707745552063,2.871743679046631,-0.38783594965934753,1.2205896377563477,2.865690231323242,0.5,2.021362543106079,3.816494941711426,-1.3387280702590942,2.7205896377563477,2.865690231323242,0.5,0.9448592551454679
1.776,1.991957187652588,2.897315740585327,-0.3882319927215576,1.2205896377563477,2.865690231323242,0.5,2.021362543106079,3.816494941711426,-1.3387280702590942,2.7205896377563477,2.865690231323242,0.5,0.9196494325079307
1.816,1.991957187652588,2.897315740585327,-0.3882319927215576,1.2205896377563477,2.865690231323242,0.5,2.017272710800171,3.81561017036438,-1.3066269159317017,2.7205896377563477,2.865690231323242,0.5,0.9186433124316921
1.888,1.9862515926361084,2.9508917331695557,-0.3564006984233856,1.2205896377563477,2.865690231323242,0.5,2.017272710800171,3.81561017036438,-1.3066269159317017,2.7205896377563477,2.865690231323242,0.5,0.8652746878285577
1.915,1.9862515926361084,2.9508917331695557,-0.3564006984233856,1.2205896377563477,2.865690231323242,0.5,2.0235633850097656,3.823641538619995,-1.3408479690551758,2.7205896377563477,2.865690231323242,0.5,0.8735470180613719
1.974,1.9635618925094604,2.984611749649048,-0.3252231776714325,1.2205896377563477,2.865690231323242,0.5,2.0235633850097656,3.823641538619995,-1.3408479690551758,2.7205896377563477,2.865690231323242,0.5,0.8411724947256041
2.026,1.9635618925094604,2.984611749649048,-0.3252231776714325,1.2205896377563477,2.865690231323242,0.5,2.0202689170837402,3.823798656463623,-1.350550889968872,2.7205896377563477,2.865690231323242,0.5,0.8411006784000845
2.077,1.9615497589111328,3.011542558670044,-0.26276594400405884,1.2205896377563477,2.865690231323242,0.5,2.0202689170837402,3.823798656463623,-1.350550889968872,2.7205896377563477,2.865690231323242,0.5,0.8143757780897907
2.109,1.9615497589111328,3.011542558670044,-0.26276594400405884,1.2205896377563477,2.865690231323242,0.5,2.019946336746216,3.824827194213867,-1.3570313453674316,2.7205896377563477,2.865690231323242,0.5,0.8153784757488379
2.177,1.9592939615249634,3.0122158527374268,-0.19255761802196503,1.2205896377563477,2.865690231323242,0.5,2.019946336746216,3.824827194213867,-1.3570313453674316,2.7205896377563477,2.865690231323242,0.5,0.8148717094832288
2.209,1.9592939615249634,3.0122158527374268,-0.19255761802196503,1.2205896377563477,2.865690231323242,0.5,2.024428129196167,3.825834035873413,-1.3611629009246826,2.7205896377563477,2.865690231323242,0.5,0.8162211757408183
2.274,1.9783161878585815,2.9930732250213623,-0.12754686176776886,1.2205896377563477,2.865690231323242,0.5,2.024428129196167,3.825834035873413,-1.3611629009246826,2.7205896377563477,2.865690231323242,0.5,0.8340364975376593
2.308,1.9783161878585815,2.9930732250213623,-0.12754686176776886,1.2205896377563477,2.865690231323242,0.5,2.024425506591797,3.8183207511901855,-1.3537862300872803,2.7205896377563477,2.865690231323242,0.5,0.8265346627467016
